valid_time,Target Error (F),NBM Temperature (F),NBM Cloud Cover (%),NBM Mixing Height (100s ft AGL),NBM Wind Speed (kts),NBM Wind Direction (deg),NBM RH (%),hrrr_lpw (mm),1000mb-700mb Lapse Rate (C/km),700mb-500mb Lapse Rate (C/km),rh_1000,rh_975,rh_950,rh_925,rh_900,rh_875,rh_850,rh_825,rh_800,rh_775,rh_750,rh_725,rh_700,rh_675,rh_650,rh_625,rh_600,rh_575,rh_550,rh_525,rh_500,sin_season,cos_season
2021-03-02 21:00:00,-4.1,12.0,62.333333333333336,35.0,20.0,30.0,45.65655516440093,3.4743524822362786,3.298456396256509,5.767170901090025,50.57734571605462,50.32950174417178,52.96081683896647,58.354316591582624,65.15554830146996,70.27715494482477,69.5645800929516,70.66586449337927,75.2662866194291,78.03161420232998,79.76675180578313,78.49897583491989,74.82912445297008,68.41055353740217,60.543086557514826,54.23617467808269,48.24799446704242,44.91201986709476,42.68568994910106,41.83237392374924,41.9489354778653,0.8670985522812081,0.4981366284784055
2021-03-03 21:00:00,3.0,26.0,13.666666666666666,32.0,12.0,29.0,41.95413009421103,3.25062832382252,4.5397858124959765,6.642377762522968,54.131641527985295,54.77907926996248,56.38598694880096,61.91242674946772,62.958885405484445,53.56780681460401,46.72262961470554,45.30862833111108,42.76975054096182,33.729364191283686,25.316452426747787,19.23865645685518,16.730874369433614,17.003694921722946,17.738294737785086,18.23599939897143,19.374152630562808,21.35177877528013,24.76784987392374,30.372489167033056,36.6161459565822,0.8755389928586302,0.4831474640149687
2021-03-04 21:00:00,-2.1,22.0,55.66666666666666,30.0,13.0,29.0,49.59020651532461,6.870792604250582,2.580583594747904,6.707394514058874,72.41052940207896,71.97511998918506,77.17727378633879,85.97410819462526,94.73800621892838,92.38013883882054,86.76756053253239,87.29027306378535,88.69894731118701,86.14836533028274,82.31507611976572,78.66130601240529,74.88332658585824,72.60663049151015,69.96473027429259,68.98138684604503,68.60999461931209,68.75670450333227,69.7525170777219,71.22749192340648,71.00941063978163,0.8837203473619977,0.4680153284438345
2021-03-05 21:00:00,3.0,18.0,54.0,35.0,10.0,28.0,46.6962942371168,3.960183601813703,5.3167868845596775,4.589420060198038,71.58350025015255,72.03061170848014,78.09467473423597,87.8785140676559,96.93670816742396,98.8882789118071,98.00984548081176,92.181685413424,81.44414394534772,77.33234826594422,74.41053027823482,68.06620746451098,57.4686480944351,47.592663030517166,41.013073087195245,47.65477946197025,55.00949841606663,63.44794609428087,65.20845233927565,61.27329689882332,52.04623740201048,0.8916401947968874,0.452744699607371
2021-03-06 21:00:00,-3.0,23.0,38.0,35.0,9.0,27.0,47.54594692414206,3.911402442415681,6.154842220777929,5.75182984057098,68.45123425465496,70.20812368452567,77.02053498764442,85.84001878840242,96.5521468517174,99.13752230278166,86.30178266650663,70.83642234118508,59.94770541287792,52.120030070729904,49.77720119242191,51.25720827785758,55.06832137415169,57.65311821779751,57.40947896780566,53.40516729807527,49.49685993077052,44.61085438691553,43.08883295623525,42.70328086146096,44.20180753285655,0.8992961915530253,0.4373400963303323
2021-03-07 21:00:00,2.0,25.0,17.666666666666668,35.0,5.0,30.0,45.76501171241516,4.427387072982385,4.768071580492202,6.359496916697547,66.53264806690706,71.28890485250345,79.68087141421874,89.33998237235416,98.0915791525041,99.6049759922067,97.36417248734098,77.1825173347209,63.9572099192294,56.31350893259872,50.61381223469241,45.69105235499588,41.2722067833967,39.40571202801178,39.6131073490007,41.32884414342854,43.96958162364965,47.69736334289061,51.35992524559308,55.20987336735858,57.92753857758776,0.9066860720977984,0.4218060770826634
2021-03-08 21:00:00,0.0,28.0,19.666666666666668,29.0,3.0,30.0,50.57424442645053,3.825005953521016,3.944886237215672,5.723928737272786,70.1751219347631,77.89869500596397,88.1970234047494,97.6243830391706,99.56626479371047,88.41500173017268,60.0122356279508,33.1205022420286,31.578641592897355,31.10043562461659,31.26364064107704,30.2701309593522,28.048923277872404,24.37729060819614,22.02777478578972,19.82738776616757,19.73163508817601,19.46183184298065,19.21177789551417,18.16918253645385,15.3962926241352,0.9138076496466616,0.4061472386305788
2021-03-09 21:00:00,2.1000000000000014,33.0,84.66666666666667,22.0,5.0,32.0,63.60334542188095,8.620414196741939,4.741687516950217,6.863618985620635,89.37738212361162,94.2057522156542,97.81952346629916,99.66692648764554,98.75124029641252,95.0273140663075,91.61027509300908,91.67811451524597,92.56518545996354,93.2291477445964,92.18213531549368,89.71447773715948,88.41907793026643,90.44875111442262,91.20217521813277,91.32916344063172,80.3162501049905,63.83761169078396,54.76671418473546,42.65040116049495,39.75280357831796,0.9206588168102428,0.3903682146763026
2021-03-10 21:00:00,7.0,41.0,38.333333333333336,14.0,7.0,19.0,54.86049593887006,7.322702625940294,2.8495104766405204,6.411070155207076,74.06936844850124,76.8257401113928,67.93812531191698,45.33509686455032,29.16105169223604,21.554808211198143,17.422214729185832,15.333696886054094,16.437394284367322,19.475866518356582,24.24204942368208,32.905250642962244,39.81942630067655,45.062795834384026,44.66500688004283,41.234872546418494,39.77720257119371,37.65769976626074,49.30652230975508,62.8160286726985,67.8498675743514,0.9272375462179536,0.374473674486883
2021-03-11 21:00:00,4.0,46.0,67.66666666666667,8.0,7.0,20.0,70.65365266888156,22.20014356220924,3.621863029986511,7.138516857234874,81.39088321154019,80.4663307851042,73.9279029866658,61.26302393580324,62.487588904049474,71.50988433909048,79.05061391677806,83.75345496088258,87.07408856321969,88.5360694493713,87.87320173300124,86.73212048581487,84.61478911277284,82.93119369570778,81.09888151716953,78.84819760057172,78.4478817139842,78.81617996276424,79.23752280721786,77.51512665099501,79.52335568265869,0.9335418911179212,0.3584683215124808
